year,category,nominee,film,won,total_nominations
2021,Film Editing,Alan Baumgarten,The Trial of the Chicago 7,False,6.0
2021,Other,Denmark,Another Round,True,2.0
2021,Other,Hong Kong,Better Days,False,1.0
2021,Other,Romania,Collective,False,2.0
2021,Other,Tunisia,The Man Who Sold His Skin,False,1.0
2021,Other,Bosnia and Herzegovina,"Quo Vadis, Aida?",False,1.0
2021,Other,Marese Langan/Laura Allen/Claudia Stolze,Emma,False,2.0
2021,Other,Eryn Krueger Mekash/Matthew Mungle/Patricia Dehaney,Hillbilly Elegy,False,2.0
2021,Other,Sergio Lopez-Rivera/Mia Neal/Jamika Wilson,Ma Rainey's Black Bottom,True,5.0
2021,Other,Gigi Williams/Kimberley Spiteri/Colleen LaBaff,Mank,False,10.0
2021,Other,Mark Coulier/Dalia Colli/Francesco Pegoretti,Pinocchio,False,2.0
2021,Other,Terence Blanchard,Da 5 Bloods,False,1.0
2021,Other,Trent Reznor/Atticus Ross,Mank,False,10.0
2021,Other,Emile Mosseri,Minari,False,6.0
2021,Other,James Newton Howard,News of the World,False,4.0
2021,Other,Trent Reznor/Atticus Ross/Jon Batiste,Soul,True,3.0
2021,Other,H.E.R./Dernst Emile II/Tiara Thomas,Judas and the Black Messiah,True,6.0
2021,Other,Daniel Pemberton/Celeste Waite,The Trial of the Chicago 7,False,6.0
2021,Other,Savan Kotecha/Fat Max Gsus/Rickard Göransson,Eurovision Song Contest: The Story of Fire Saga,False,1.0
2021,Other,Diane Warren/Laura Pausini,The Life Ahead (La Vita Davanti a Se),False,1.0
2021,Other,Leslie Odom Jr./Sam Ashworth,One Night in Miami...,False,3.0
2021,Best Picture,David Parfitt/Jean-Louis Livi/Philippe Carcassonne,The Father,False,6.0
2021,Best Picture,Shaka King/Charles D. King/Ryan Coogler,Judas and the Black Messiah,False,6.0
2021,Best Picture,Ceán Chaffin/Eric Roth/Douglas Urbanski,Mank,False,10.0
2021,Best Picture,Christina Oh,Minari,False,6.0
2021,Best Picture,Frances McDormand/Peter Spears/Mollye Asher/Dan Janvey/Chloé Zhao,Nomadland,True,6.0
2021,Best Picture,Ben Browning/Ashley Fox/Emerald Fennell/Josey McNamara,Promising Young Woman,False,5.0
2021,Best Picture,Bert Hamelinck/Sacha Ben Harroche,Sound of Metal,False,6.0
2021,Best Picture,Marc Platt/Stuart Besser,The Trial of the Chicago 7,False,6.0
2021,Other,Peter Francis/Cathy Featherstone,The Father,False,6.0
2021,Other,Mark Ricker/Karen O'Hara/Diana Stoughton,Ma Rainey's Black Bottom,False,5.0
2021,Other,Donald Graham Burt/Jan Pascale,Mank,True,10.0
2021,Other,David Crank/Elizabeth Keenan,News of the World,False,4.0
2021,Other,Nathan Crowley/Kathy Lucas,Tenet,False,2.0
2021,Other,Madeline Sharafian/Michael Capbarat,Burrow,False,1.0
2021,Other,Adrien Mérigeau/Amaury Ovise,Genius Loci,False,1.0
2021,Other,Will McCormack/Michael Govier,If Anything Happens I Love You,True,1.0
2021,Other,Erick Oh,Opera,False,1.0
2021,Other,Gísli Darri Halldórsson/Arnar Gunnarsson,Yes-People,False,1.0
2021,Other,Doug Roland/Susan Ruzenski,Feeling Through,False,1.0
2021,Other,Elvira Lind/Sofia Sondervan,The Letter Room,False,1.0
2021,Other,Farah Nabulsi/Ossama Bawardi,The Present,False,1.0
2021,Other,Travon Free/Martin Desmond Roe,Two Distant Strangers,True,1.0
2021,Other,Tomer Shushan/Shira Hochman,White Eye,False,1.0
2021,Other,Warren Shaw/Michael Minkler/Beau Borders/David Wyman,Greyhound,False,1.0
2021,Other,Ren Klyce/Jeremy Molod/David Parker/Nathan Nance/Drew Kunin,Mank,False,10.0
2021,Other,Oliver Tarney/Mike Prestwood Smith/William Miller/John Pritchett,News of the World,False,4.0
2021,Other,Ren Klyce/Coya Elliott/David Parker,Soul,False,3.0
2021,Other,Nicolas Becker/Jaime Baksht/Michellee Couttolenc/Carlos Cortés/Phillip Bladh,Sound of Metal,True,6.0
2021,Other,Matt Sloan/Genevieve Camilleri/Matt Everitt/Brian Cox,Love and Monsters,False,1.0
2021,Other,Matthew Kasmir/Christopher Lawrence/Max Solomon/David Watkins,The Midnight Sky,False,1.0
2021,Other,Sean Faden/Anders Langlands/Seth Maury/Steve Ingram,Mulan,False,2.0
2021,Other,Nick Davis/Greg Fisher/Ben Jones/Santiago Colomo Martinez,The One and Only Ivan,False,1.0
2021,Other,Andrew Jackson/David Lee/Andrew Lockley/Scott Fisher,Tenet,True,2.0
2021,Other,Sacha Baron Cohen/Anthony Hines/Dan Swimer/Peter Baynham/Erica Rivinoja/Dan Mazer/Jena Friedman/Lee Kern/Nina Pedrad,Borat Subsequent Moviefilm: Delivery of Prodigious Bribe to American Regime for Make Benefit Once Glorious Nation of Kazakhstan,False,2.0
2021,Other,Christopher Hampton/Florian Zeller,The Father,True,6.0
2021,Other,Chloé Zhao,Nomadland,False,6.0
2021,Other,Kemp Powers,One Night in Miami...,False,3.0
2021,Other,Ramin Bahrani,The White Tiger,False,1.0
2021,Other,Will Berson/Shaka King/Kenny Lucas/Keith Lucas,Judas and the Black Messiah,False,6.0
2021,Other,Lee Isaac Chung,Minari,False,6.0
2021,Other,Emerald Fennell,Promising Young Woman,True,5.0
2021,Other,Darius Marder/Abraham Marder/Derek Cianfrance,Sound of Metal,False,6.0
2021,Other,Aaron Sorkin,The Trial of the Chicago 7,False,6.0
2021,Other,Motion Picture and Television Fund,,True,
2021,Other,Tyler Perry,,True,
2022,Leading Actor,Javier Bardem,Being the Ricardos,False,3.0
2022,Leading Actor,Benedict Cumberbatch,The Power of the Dog,False,12.0
2022,Leading Actor,Andrew Garfield,"tick, tick...BOOM!",False,2.0
2022,Leading Actor,Will Smith,King Richard,True,6.0
2022,Leading Actor,Denzel Washington,The Tragedy of Macbeth,False,3.0
2022,Supporting Actor,Ciarán Hinds,Belfast,False,7.0
2022,Supporting Actor,Troy Kotsur,CODA,True,3.0
2022,Supporting Actor,Jesse Plemons,The Power of the Dog,False,12.0
2022,Supporting Actor,J.K. Simmons,Being the Ricardos,False,3.0
2022,Supporting Actor,Kodi Smit-McPhee,The Power of the Dog,False,12.0
2022,Leading Actress,Jessica Chastain,The Eyes of Tammy Faye,True,2.0
2022,Leading Actress,Olivia Colman,The Lost Daughter,False,3.0
2022,Leading Actress,Penélope Cruz,Parallel Mothers,False,2.0
2022,Leading Actress,Nicole Kidman,Being the Ricardos,False,3.0
2022,Leading Actress,Kristen Stewart,Spencer,False,1.0
2022,Supporting Actress,Jessie Buckley,The Lost Daughter,False,3.0
2022,Supporting Actress,Ariana DeBose,West Side Story,True,7.0
2022,Supporting Actress,Judi Dench,Belfast,False,7.0
2022,Supporting Actress,Kirsten Dunst,The Power of the Dog,False,12.0
2022,Supporting Actress,Aunjanue Ellis,King Richard,False,6.0
2022,Other,Jared Bush/Byron Howard/Yvett Merino/Clark Spencer,Encanto,True,3.0
2022,Other,Jonas Poher Rasmussen/Monica Hellström/Signe Byrge Sørensen/Charlotte De La Gournerie,Flee,False,3.0
2022,Other,Enrico Casarosa/Andrea Warren,Luca,False,1.0
2022,Other,Mike Rianda/Phil Lord/Christopher Miller/Kurt Albrecht,The Mitchells vs. the Machines,False,1.0
2022,Other,Don Hall/Carlos López Estrada/Osnat Shurer/Peter Del Vecho,Raya and the Last Dragon,False,1.0
2022,Cinematography,Greig Fraser,Dune,True,10.0
2022,Cinematography,Dan Laustsen,Nightmare Alley,False,4.0
2022,Cinematography,Ari Wegner,The Power of the Dog,False,12.0
2022,Cinematography,Bruno Delbonnel,The Tragedy of Macbeth,False,3.0
2022,Cinematography,Janusz Kaminski,West Side Story,False,7.0
2022,Other,Jenny Beavan,Cruella,True,2.0
2022,Other,Massimo Cantini Parrini/Jacqueline Durran,Cyrano,False,1.0
2022,Other,Jacqueline West/Robert Morgan,Dune,False,10.0
2022,Other,Luis Sequeira,Nightmare Alley,False,4.0
2022,Other,Paul Tazewell,West Side Story,False,7.0
2022,Director,Kenneth Branagh,Belfast,False,7.0
2022,Director,Ryusuke Hamaguchi,Drive My Car,False,4.0
2022,Director,Paul Thomas Anderson,Licorice Pizza,False,3.0
2022,Director,Jane Campion,The Power of the Dog,True,12.0
2022,Director,Steven Spielberg,West Side Story,False,7.0
2022,Other,Jessica Kingdon/Kira Simon-Kennedy/Nathan Truesdell,Ascension,False,1.0
2022,Other,Stanley Nelson/Traci A. Curry,Attica,False,1.0
2022,Other,Jonas Poher Rasmussen/Monica Hellström/Signe Byrge Sørensen/Charlotte De La Gournerie,Flee,False,3.0
2022,Other,"Ahmir ""Questlove"" Thompson/Joseph Patel/Robert Fyvolent/David Dinerstein","Summer of Soul (...Or, When the Revolution Could Not Be Televised)",True,1.0
2022,Other,Rintu Thomas/Sushmit Ghosh,Writing with Fire,False,1.0
2022,Other,Matt Ogens/Geoff McLean,Audible,False,1.0
2022,Other,Pedro Kos/Jon Shenk,Lead Me Home,False,1.0
2022,Other,Ben Proudfoot,The Queen of Basketball,True,1.0
2022,Other,Elizabeth Mirzaei/Gulistan Mirzaei,Three Songs for Benazir,False,1.0
2022,Other,Jay Rosenblatt,When We Were Bullies,False,1.0
2022,Film Editing,Hank Corwin,Don't Look Up,False,4.0
2022,Film Editing,Joe Walker,Dune,True,10.0
2022,Film Editing,Pamela Martin,King Richard,False,6.0
2022,Film Editing,Peter Sciberras,The Power of the Dog,False,12.0
2022,Film Editing,Myron Kerstein/Andrew Weisblum,"tick, tick...BOOM!",False,2.0
2022,Other,Japan,Drive My Car,True,4.0
2022,Other,Denmark,Flee,False,3.0
2022,Other,Italy,The Hand of God,False,1.0
2022,Other,Bhutan,Lunana: A Yak in the Classroom,False,1.0
2022,Other,Norway,The Worst Person in the World,False,2.0
2022,Other,Mike Marino/Stacey Morris/Carla Farmer,Coming 2 America,False,1.0
2022,Other,Nadia Stacey/Naomi Donne/Julia Vernon,Cruella,False,2.0
2022,Other,Donald Mowat/Love Larson/Eva von Bahr,Dune,False,10.0
2022,Other,Linda Dowds/Stephanie Ingram/Justin Raleigh,The Eyes of Tammy Faye,True,2.0
2022,Other,Göran Lundström/Anna Carin Lock/Frederic Aspiras,House of Gucci,False,1.0
2022,Other,Nicholas Britell,Don't Look Up,False,4.0
2022,Other,Hans Zimmer,Dune,True,10.0
2022,Other,Germaine Franco,Encanto,False,3.0
2022,Other,Alberto Iglesias,Parallel Mothers,False,2.0
2022,Other,Jonny Greenwood,The Power of the Dog,False,12.0
2022,Other,DIXSON/Beyoncé Knowles-Carter,King Richard,False,6.0
2022,Other,Lin-Manuel Miranda,Encanto,False,3.0
2022,Other,Van Morrison,Belfast,False,7.0
2022,Other,Billie Eilish/Finneas O'Connell,No Time to Die,True,3.0
2022,Other,Diane Warren,Four Good Days,False,1.0
2022,Best Picture,Laura Berwick/Kenneth Branagh/Becca Kovacik/Tamar Thomas,Belfast,False,7.0
2022,Best Picture,Philippe Rousselet/Fabrice Gianfermi/Patrick Wachsberger,CODA,True,3.0
2022,Best Picture,Adam McKay/Kevin Messick,Don't Look Up,False,4.0
2022,Best Picture,Teruhisa Yamamoto,Drive My Car,False,4.0
2022,Best Picture,Mary Parent/Denis Villeneuve/Cale Boyter,Dune,False,10.0
2022,Best Picture,Tim White/Trevor White/Will Smith,King Richard,False,6.0
2022,Best Picture,Sara Murphy/Adam Somner/Paul Thomas Anderson,Licorice Pizza,False,3.0
2022,Best Picture,Guillermo del Toro/J. Miles Dale/Bradley Cooper,Nightmare Alley,False,4.0
2022,Best Picture,Jane Campion/Tanya Seghatchian/Emile Sherman/Iain Canning/Roger Frappier,The Power of the Dog,False,12.0
2022,Best Picture,Steven Spielberg/Kristie Macosko Krieger,West Side Story,False,7.0
2022,Other,Patrice Vermette/Zsuzsanna Sipos,Dune,True,10.0
2022,Other,Tamara Deverell/Shane Vieau,Nightmare Alley,False,4.0
2022,Other,Grant Major/Amber Richards,The Power of the Dog,False,12.0
2022,Other,Stefan Dechant/Nancy Haigh,The Tragedy of Macbeth,False,3.0
2022,Other,Adam Stockhausen/Rena DeAngelo,West Side Story,False,7.0
2022,Other,Joanna Quinn/Les Mills,Affairs of the Art,False,1.0
2022,Other,Hugo Covarrubias/Tevo Díaz,Bestia,False,1.0
2022,Other,Anton Dyakov,Boxballet,False,1.0
2022,Other,Dan Ojari/Mikey Please,Robin Robin,False,1.0
2022,Other,Alberto Mielgo/Leo Sanchez,The Windshield Wiper,True,1.0
2022,Other,Maria Brendle/Nadine Lüchinger,Ala Kachuu - Take and Run,False,1.0
2022,Other,Tadeusz Lysiak/Maciej Slesicki,The Dress,False,1.0
2022,Other,Aneil Karia/Riz Ahmed,The Long Goodbye,True,1.0
2022,Other,Martin Strange-Hansen/Kim Magnusson,On My Mind,False,1.0
2022,Other,K.D. Dávila/Levin Menekse,Please Hold,False,1.0
2022,Other,Denise Yarde/Simon Chase/James Mather/Niv Adiri,Belfast,False,7.0
2022,Other,Mac Ruth/Mark Mangini/Theo Green/Doug Hemphill/Ron Bartlett,Dune,True,10.0
2022,Other,Simon Hayes/Oliver Tarney/James Harrison/Paul Massey/Mark Taylor,No Time to Die,False,3.0
2022,Other,Richard Flynn/Robert Mackenzie/Tara Webb,The Power of the Dog,False,12.0
2022,Other,Tod A. Maitland/Gary Rydstrom/Brian Chumney/Andy Nelson/Shawn Murphy,West Side Story,False,7.0
2022,Other,Paul Lambert/Tristan Myles/Brian Connor/Gerd Nefzer,Dune,True,10.0
2022,Other,Swen Gillberg/Bryan Grill/Nikos Kalaitzidis/Dan Sudick,Free Guy,False,1.0
2022,Other,Charlie Noble/Joel Green/Jonathan Fawkner/Chris Corbould,No Time to Die,False,3.0
2022,Other,Christopher Townsend/Joe Farrell/Sean Noel Walker/Dan Oliver,Shang-Chi and the Legend of the Ten Rings,False,1.0
2022,Other,Kelly Port/Chris Waegner/Scott Edelstein/Dan Sudick,Spider-Man: No Way Home,False,1.0
2022,Other,Siân Heder,CODA,True,3.0
2022,Other,Ryusuke Hamaguchi/Takamasa Oe,Drive My Car,False,4.0
2022,Other,Jon Spaihts/Denis Villeneuve/Eric Roth,Dune,False,10.0
2022,Other,Maggie Gyllenhaal,The Lost Daughter,False,3.0
2022,Other,Jane Campion,The Power of the Dog,False,12.0
2022,Other,Kenneth Branagh,Belfast,True,7.0
2022,Other,Adam McKay/David Sirota,Don't Look Up,False,4.0
2022,Other,Zach Baylin,King Richard,False,6.0
2022,Other,Paul Thomas Anderson,Licorice Pizza,False,3.0
2022,Other,Eskil Vogt/Joachim Trier,The Worst Person in the World,False,2.0
2022,Other,Danny Glover,,True,
2022,Other,Samuel L. Jackson,,True,
2022,Other,Elaine May,,True,
2022,Other,Liv Ullmann,,True,
2023,Leading Actor,Austin Butler,Elvis,False,8.0
2023,Leading Actor,Colin Farrell,The Banshees of Inisherin,False,9.0
2023,Leading Actor,Brendan Fraser,The Whale,True,3.0
2023,Leading Actor,Paul Mescal,Aftersun,False,1.0
2023,Leading Actor,Bill Nighy,Living,False,2.0
2023,Supporting Actor,Brendan Gleeson,The Banshees of Inisherin,False,9.0
2023,Supporting Actor,Brian Tyree Henry,Causeway,False,1.0
2023,Supporting Actor,Judd Hirsch,The Fabelmans,False,7.0
2023,Supporting Actor,Barry Keoghan,The Banshees of Inisherin,False,9.0
2023,Supporting Actor,Ke Huy Quan,Everything Everywhere All at Once,True,11.0
2023,Leading Actress,Cate Blanchett,Tár,False,6.0
2023,Leading Actress,Ana de Armas,Blonde,False,1.0
2023,Leading Actress,Andrea Riseborough,To Leslie,False,1.0
2023,Leading Actress,Michelle Williams,The Fabelmans,False,7.0
2023,Leading Actress,Michelle Yeoh,Everything Everywhere All at Once,True,11.0
2023,Supporting Actress,Angela Bassett,Black Panther: Wakanda Forever,False,5.0
2023,Supporting Actress,Hong Chau,The Whale,False,3.0
2023,Supporting Actress,Kerry Condon,The Banshees of Inisherin,False,9.0
2023,Supporting Actress,Jamie Lee Curtis,Everything Everywhere All at Once,True,11.0
2023,Supporting Actress,Stephanie Hsu,Everything Everywhere All at Once,False,11.0
2023,Other,Guillermo del Toro/Mark Gustafson/Gary Ungar/Alex Bulkley,Guillermo del Toro's Pinocchio,True,1.0
2023,Other,Dean Fleischer Camp/Elisabeth Holm/Andrew Goldman/Caroline Kaplan/Paul Mezey,Marcel the Shell with Shoes On,False,1.0
2023,Other,Joel Crawford/Mark Swift,Puss in Boots: The Last Wish,False,1.0
2023,Other,Chris Williams/Jed Schlanger,The Sea Beast,False,1.0
2023,Other,Domee Shi/Lindsey Collins,Turning Red,False,1.0
2023,Cinematography,James Friend,All Quiet on the Western Front,True,9.0
2023,Cinematography,Darius Khondji,"Bardo, False Chronicle of a Handful of Truths",False,1.0
2023,Cinematography,Mandy Walker,Elvis,False,8.0
2023,Cinematography,Roger Deakins,Empire of Light,False,1.0
2023,Cinematography,Florian Hoffmeister,Tár,False,6.0
2023,Other,Mary Zophres,Babylon,False,3.0
2023,Other,Ruth Carter,Black Panther: Wakanda Forever,True,5.0
2023,Other,Catherine Martin,Elvis,False,8.0
2023,Other,Shirley Kurata,Everything Everywhere All at Once,False,11.0
2023,Other,Jenny Beavan,Mrs. Harris Goes to Paris,False,1.0
2023,Director,Martin McDonagh,The Banshees of Inisherin,False,9.0
2023,Director,Daniel Kwan/Daniel Scheinert,Everything Everywhere All at Once,True,11.0
2023,Director,Steven Spielberg,The Fabelmans,False,7.0
2023,Director,Todd Field,Tár,False,6.0
2023,Director,Ruben Östlund,Triangle of Sadness,False,3.0
2023,Other,Shaunak Sen/Aman Mann/Teddy Leifer,All That Breathes,False,1.0
2023,Other,Laura Poitras/Howard Gertler/John Lyons/Nan Goldin/Yoni Golijov,All the Beauty and the Bloodshed,False,1.0
2023,Other,Sara Dosa/Shane Boris/Ina Fichman,Fire of Love,False,1.0
2023,Other,Simon Lereng Wilmont/Monica Hellström,A House Made of Splinters,False,1.0
2023,Other,Daniel Roher/Odessa Rae/Diane Becker/Melanie Miller/Shane Boris,Navalny,True,1.0
2023,Other,Kartiki Gonsalves/Guneet Monga,The Elephant Whisperers,True,1.0
2023,Other,Evgenia Arbugaeva/Maxim Arbugaev,Haulout,False,1.0
2023,Other,Jay Rosenblatt,How Do You Measure a Year?,False,1.0
2023,Other,Anne Alvergue/Beth Levison,The Martha Mitchell Effect,False,1.0
2023,Other,Joshua Seftel/Conall Jones,Stranger at the Gate,False,1.0
2023,Film Editing,Mikkel E.G. Nielsen,The Banshees of Inisherin,False,9.0
2023,Film Editing,Matt Villa/Jonathan Redmond,Elvis,False,8.0
2023,Film Editing,Paul Rogers,Everything Everywhere All at Once,True,11.0
2023,Film Editing,Monika Willi,Tár,False,6.0
2023,Film Editing,Eddie Hamilton,Top Gun: Maverick,False,6.0
2023,Other,Germany,All Quiet on the Western Front,True,9.0
2023,Other,Argentina,"Argentina, 1985",False,1.0
2023,Other,Belgium,Close,False,1.0
2023,Other,Poland,EO,False,1.0
2023,Other,Ireland,The Quiet Girl,False,1.0
2023,Other,Heike Merker/Linda Eisenhamerová,All Quiet on the Western Front,False,9.0
2023,Other,Naomi Donne/Mike Marino/Mike Fontaine,The Batman,False,3.0
2023,Other,Camille Friend/Joel Harlow,Black Panther: Wakanda Forever,False,5.0
2023,Other,Mark Coulier/Jason Baird/Aldo Signoretti,Elvis,False,8.0
2023,Other,Adrien Morot/Judy Chin/Annemarie Bradley,The Whale,True,3.0
2023,Other,Volker Bertelmann,All Quiet on the Western Front,True,9.0
2023,Other,Justin Hurwitz,Babylon,False,3.0
2023,Other,Carter Burwell,The Banshees of Inisherin,False,9.0
2023,Other,Son Lux,Everything Everywhere All at Once,False,11.0
2023,Other,John Williams,The Fabelmans,False,7.0
2023,Other,Diane Warren,Tell It like a Woman,False,1.0
2023,Other,Lady Gaga/BloodPop,Top Gun: Maverick,False,6.0
2023,Other,Tems/Rihanna/Ryan Coogler/Ludwig Goransson,Black Panther: Wakanda Forever,False,5.0
2023,Other,M.M. Keeravaani/Chandrabose,RRR,True,1.0
2023,Other,Ryan Lott/David Byrne/Mitski,Everything Everywhere All at Once,False,11.0
2023,Best Picture,Malte Grunert,All Quiet on the Western Front,False,9.0
2023,Best Picture,James Cameron/Jon Landau,Avatar: The Way of Water,False,4.0
2023,Best Picture,Graham Broadbent/Pete Czernin/Martin McDonagh,The Banshees of Inisherin,False,9.0
2023,Best Picture,Baz Luhrmann/Catherine Martin/Gail Berman/Patrick McCormick/Schuyler Weiss,Elvis,False,8.0
2023,Best Picture,Daniel Kwan/Daniel Scheinert/Jonathan Wang,Everything Everywhere All at Once,True,11.0
2023,Best Picture,Kristie Macosko Krieger/Steven Spielberg/Tony Kushner,The Fabelmans,False,7.0
2023,Best Picture,Todd Field/Alexandra Milchan/Scott Lambert,Tár,False,6.0
2023,Best Picture,Tom Cruise/Christopher McQuarrie/David Ellison/Jerry Bruckheimer,Top Gun: Maverick,False,6.0
2023,Best Picture,Erik Hemmendorff/Philippe Bober,Triangle of Sadness,False,3.0
2023,Best Picture,Dede Gardner/Jeremy Kleiner/Frances McDormand,Women Talking,False,2.0
2023,Other,Christian M. Goldbeck/Ernestine Hipper,All Quiet on the Western Front,True,9.0
2023,Other,Dylan Cole/Ben Procter/Vanessa Cole,Avatar: The Way of Water,False,4.0
2023,Other,Florencia Martin/Anthony Carlino,Babylon,False,3.0
2023,Other,Catherine Martin/Karen Murphy/Bev Dunn,Elvis,False,8.0
2023,Other,Rick Carter/Karen O'Hara,The Fabelmans,False,7.0
2023,Other,Charlie Mackesy/Matthew Freud,"The Boy, the Mole, the Fox and the Horse",True,1.0
2023,Other,Amanda Forbis/Wendy Tilby,The Flying Sailor,False,1.0
2023,Other,João Gonzalez/Bruno Caetano,Ice Merchants,False,1.0
2023,Other,Sara Gunnarsdóttir/Pamela Ribon,My Year of Dicks,False,1.0
2023,Other,Lachlan Pendragon,An Ostrich Told Me the World Is Fake and I Think I Believe It,False,1.0
2023,Other,Tom Berkeley/Ross White,An Irish Goodbye,True,1.0
2023,Other,Anders Walter/Rebecca Pruzan,Ivalu,False,1.0
2023,Other,Alice Rohrwacher/Alfonso Cuarón,Le Pupille,False,1.0
2023,Other,Eirik Tveiten/Gaute Lid Larssen,Night Ride,False,1.0
2023,Other,Cyrus Neshvad,The Red Suitcase,False,1.0
2023,Other,Viktor Prášil/Frank Kruse/Markus Stemler/Lars Ginzel/Stefan Korte,All Quiet on the Western Front,False,9.0
2023,Other,Julian Howarth/Gwendolyn Yates Whittle/Dick Bernstein/Christopher Boyes/Gary Summers/Michael Hedges,Avatar: The Way of Water,False,4.0
2023,Other,Stuart Wilson/William Files/Douglas Murray/Andy Nelson,The Batman,False,3.0
2023,Other,David Lee/Wayne Pashley/Andy Nelson/Michael Keller,Elvis,False,8.0
2023,Other,Mark Weingarten/James H. Mather/Al Nelson/Chris Burdon/Mark Taylor,Top Gun: Maverick,True,6.0
2023,Other,Frank Petzold/Viktor Müller/Markus Frank/Kamil Jafar,All Quiet on the Western Front,False,9.0
